2024-04-15 09:42:49,146 INFO    SenderThread:15228 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\output.log output.log
2024-04-15 09:42:49,146 INFO    SenderThread:15228 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\requirements.txt requirements.txt
2024-04-15 09:42:49,151 INFO    SenderThread:15228 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\wandb-metadata.json wandb-metadata.json
2024-04-15 09:42:49,151 INFO    SenderThread:15228 [dir_watcher.py:finish():402] scan save: C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\wandb-summary.json wandb-summary.json
2024-04-15 09:42:49,151 INFO    SenderThread:15228 [sender.py:transition_state():612] send defer: 10
2024-04-15 09:42:49,151 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: poll_exit
2024-04-15 09:42:49,151 DEBUG   HandlerThread:15228 [handler.py:handle_request():144] handle_request: defer
2024-04-15 09:42:49,155 INFO    HandlerThread:15228 [handler.py:handle_request_defer():170] handle defer: 10
2024-04-15 09:42:49,155 DEBUG   SenderThread:15228 [sender.py:send_request():406] send_request: defer
2024-04-15 09:42:49,155 INFO    SenderThread:15228 [sender.py:send_request_defer():608] handle sender defer: 10
2024-04-15 09:42:49,155 INFO    SenderThread:15228 [file_pusher.py:finish():159] shutting down file pusher
2024-04-15 09:42:49,360 INFO    wandb-upload_0:15228 [upload_job.py:push():131] Uploaded file C:\Users\marie\Desktop\Sanfour\MFRS\models\wandb\run-20240415_094243-7xl0bitv\files\config.yaml
